image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,0.02,36.9,1.33,0.0,112.98,36.61,16.33,0.0,0.08,11.38,8.31,0.0,7.19,47.43,45.12,5.36,46.98,6.96,0.77,45.71,6.56,25.21,0.0,0.0,0.0,24.64,32.54,115.76,10.52,0.0,4.71,0.0,0.34,4.36,32.29,16.24,80.81,0.3,0.0,102.92,68.34,111.43,1.98,0.25,12.37,33.45,25.82,0.05,0.39,17.08,3.3,0.24,8.8,1.32,0.06,0.0,109.09,64.56,62.6,13.22,8.8,0.12,2.99,85.03,11.19,8.6,5.97,1.36,0.0,0.0,0.0,0.0,3.77,0.01,0.0,6.41,0.53,0.0,26.29,4.29,3.82,0.0,9.49,0.0,0.0,9.08,25.3,32.05,36.46,1.3,3.6,16.65,0.94,6.05,10.3,0.0,96.98,1.61,1.29,0.48,
40,-8.03055564305,1.84,0.01,40.19,2.47,0.01,0.03,0.01,13.32,0.55,20.08,11.49,0.04,0.39,35.58,108.85,88.04,0.01,0.04,14.58,4.04,117.71,0.12,3.34,1.32,43.5,0.87,0.48,0.01,7.18,0.01,16.37,0.01,35.87,0.46,5.51,12.81,10.85,5.44,0.01,2.23,96.22,0.01,12.82,1.82,0.05,0.01,56.88,12.82,83.78,9.65,0.01,81.29,18.49,0.01,29.35,0.01,0.02,1.85,77.77,0.07,10.57,0.94,0.01,0.01,0.37,0.33,0.01,0.01,4.62,7.16,67.29,113.21,1.85,0.01,1.84,0.02,23.27,8.62,51.28,0.01,1.51,4.97,0.55,0.01,0.01,25.65,2.74,0.01,0.01,0.01,57.77,79.98,0.03,6.84,0.01,2.25,0.02,59.14,0.01,6.08,
60,-7.07067885003,0.11,0.02,6.89,1.89,19.31,34.23,8.88,0.01,0.01,27.88,7.44,20.87,0.01,0.06,1.91,3.6,0.01,37.95,9.2,0.18,0.01,49.36,75.06,0.01,8.32,0.08,15.84,7.95,8.83,4.86,0.09,0.01,0.65,0.01,0.39,8.97,0.01,8.66,23.46,4.5,0.01,13.06,0.01,2.47,5.96,0.01,0.01,0.01,0.02,6.97,11.35,16.62,15.12,0.01,0.01,0.01,62.16,1.94,0.67,0.3,4.82,17.37,0.49,0.01,37.83,0.01,0.35,19.54,1.06,11.83,0.69,12.49,26.03,0.01,0.01,0.01,94.57,11.82,112.51,32.42,16.91,81.9,0.01,0.0,82.53,12.86,0.86,111.64,60.5,25.19,101.93,75.17,7.2,0.26,0.16,12.89,0.21,7.66,111.76,6.79,
80,-5.82732914277,2.73,24.29,42.6,0.01,0.07,29.67,0.38,0.12,1.69,96.68,38.55,14.22,0.09,0.01,0.01,34.16,0.01,12.16,0.05,3.55,9.79,0.35,2.84,59.06,12.74,0.55,0.01,0.26,9.71,29.06,10.33,98.63,0.01,14.19,0.06,0.01,27.15,0.91,0.39,92.76,25.16,0.11,0.01,8.23,0.01,6.97,102.88,0.01,14.91,8.68,0.54,29.3,4.64,5.56,10.54,0.01,0.72,10.24,0.15,0.39,7.34,0.01,38.15,54.77,0.01,1.82,11.99,2.87,0.01,1.54,9.59,2.67,0.01,4.27,0.01,0.56,45.23,17.88,0.36,0.01,0.01,0.0,0.01,59.37,56.03,10.82,34.85,16.25,0.01,0.01,1.76,0.01,55.32,0.01,0.01,0.01,17.03,101.42,1.74,0.01,
