image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,469366.89,14.45,134769.97,17.04,2203.5,5.33,0.0,965151.74,382.28,0.0,1877468.3,1.33,30039490.3,0.0,58670.96,237034.49,3666.46,37469637.92,67495.85,117341.76,916.73,0.0,3895961.46,60078983.53,916.73,7333.91,0.0,0.0,4.47,7.2,5.2,0.0,1.25,0.0,0.0,0.54,117341.76,0.52,0.14,475590.98,0.0,30039490.3,15.82,0.0,0.11,0.09,232.31,0.0,15019745.47,3754935.96,114.61,469367.06,938734.03,0.0,7.16,248.42,1.29,275.49,15587.91,564539.15,66455.18,0.04,403033.48,60078983.53,8.68,220.34,471.27,229.18,3213909.82,1877468.3,1.36,0.16,0.02,0.11,308077.42,0.29,7.16,0.0,0.0,7.26,3.54,29335.44,0.0,0.0,18051146.99,938734.03,0.0,0.0,0.0,14.32,1040.3,0.0,248.27,6.6,36101455.39,938734.03,0.0,0.02,0.0,57.3,
40,-8.03055564305,0.01,0.01,0.01,0.01,0.05,14786.02,0.01,569.27,16035639.31,137.73,237.04,3666.77,0.01,469609.94,0.06,14667.73,7407.34,0.01,3.57,0.01,114.04,0.01,202577.68,14.53,469367.05,0.01,0.29,117341.6,0.01,68.87,0.01,1.08,4.08,61.59,29334.9,774.39,234683.51,0.01,29.22,25.81,0.32,0.01,7.15,234683.54,469367.05,1033.91,0.05,0.01,0.05,0.03,120157964.89,0.02,120157964.89,469367.05,0.13,0.45,1833.51,3804691.35,1877478.87,229.2,0.01,469367.05,0.01,2.62,120352.34,7.14,0.01,3666.94,0.01,241460.16,3.57,938734.08,0.2,82920.67,34797.81,0.38,0.42,0.01,0.11,1413572.96,0.01,0.91,1857.77,0.01,0.05,0.02,0.01,117341.77,3666.94,916.75,30517.23,0.01,1758.98,0.05,117341.77,0.1,96.88,0.08,9.0,0.06,
60,-7.07067885003,0.01,0.01,260.02,13236.44,36101458.41,927.26,139669.42,0.01,0.01,231.49,464.45,0.01,0.01,0.01,30039500.3,21338.94,0.01,0.12,117341.78,48.87,229.19,938795.24,12.81,120157965.85,0.01,2082094.25,15024101.19,0.28,282042.65,0.01,29724.16,15019744.92,68.44,0.01,0.01,0.06,0.01,118517.26,150201.15,57.48,3715.53,0.01,0.01,282269.86,7.15,469367.01,3887.26,0.01,30437534.26,11220.8,0.01,139424.96,19754259.72,0.01,0.01,34.67,0.01,0.01,0.01,3666.94,58670.89,21.07,0.01,85.8,240.04,234683.52,58661.83,1971.19,53.96,1930303.41,5.49,4008909.24,486994.69,0.01,0.03,0.01,7913.08,0.01,0.01,10.63,22.32,118488.62,41760.74,2.21,57.56,1.92,0.13,0.01,200870.69,275.67,1.16,6482483.98,57.3,0.01,1.37,22.08,0.01,57.23,14.33,242634.01,
80,-5.82732914277,0.01,114.6,0.01,0.01,14.48,0.14,0.01,0.01,0.01,5.97,124.41,0.01,550.87,9.4,910.74,61352.56,229.37,3.56,0.01,0.01,0.01,18.75,0.34,916.74,0.01,7509871.96,0.01,14.31,663364.93,1.11,1101.83,0.01,4.81,9627.37,1202565.12,3666.94,1190.43,551.3,0.22,1.11,9627.42,2.16,0.4,124.89,41301.85,32.91,0.01,120643.98,8.85,938734.04,27.29,18295.6,0.01,9073.5,0.01,0.05,14832.4,1833.45,0.01,0.01,234676.41,928.32,57.06,0.01,0.01,0.01,237034.59,482575.88,0.01,0.12,0.01,300.85,4.47,1143.46,1882163.66,0.01,0.01,0.01,285.87,0.01,1810.76,2.23,0.93,1413323.6,0.01,0.22,0.01,0.01,0.01,0.29,36071867.3,0.01,8820.93,0.01,88324.97,7509871.96,469367.02,81.04,28.63,0.01,
