image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,0.0,0.0,0.0,7586.6,339.51,0.0,0.0,0.0,0.85,87.93,0.0,36.71,0.0,22.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187029.54,0.0,0.81,0.0,82307.64,1257.77,0.0,158470.5,0.0,0.39,0.0,0.0,5542.97,0.0,0.0,0.0,32184.17,0.18,2019.12,0.0,1.34,0.0,0.0,12.72,0.0,0.0,49839.9,0.0,0.0,65499.4,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,38.59,0.0,0.0,0.0,128.98,0.0,0.0,0.0,0.0,2630.21,0.0,0.0,5955.38,68.34,0.0,0.0,0.0,0.0,2.45,722.09,0.0,813.5,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,
40,-8.03055564305,0.01,0.22,0.01,34.71,33770.8,412615.45,16915.67,0.81,0.01,0.02,0.01,0.47,0.01,21838.31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,2.65,0.01,163.14,375665.4,9883.83,0.01,9.41,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,166621.89,0.01,300058.92,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.91,0.01,0.01,0.01,4670.51,0.01,0.01,0.02,243109.77,0.01,80987.58,643.27,43.98,0.01,20.2,0.01,185680.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,218905.48,0.01,314.62,263381.34,0.01,480.75,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
60,-7.07067885003,0.01,0.01,0.01,0.01,0.47,0.01,0.01,0.01,0.01,0.01,0.09,7.46,0.01,2.35,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01,0.01,0.01,10.54,0.01,0.01,0.01,0.01,3576.37,0.01,0.84,0.01,0.01,0.01,11.2,0.01,103122.33,55.22,0.01,3416.56,290478.84,0.01,0.01,0.01,0.64,0.01,0.01,0.01,0.01,0.01,180.43,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.72,0.01,0.01,1.11,51.55,0.01,0.01,0.01,0.01,359.5,3094993.93,0.0,0.01,0.01,0.01,0.01,0.18,60920.23,0.01,60.64,18270.9,0.01,0.01,151.31,0.01,209056.42,3065.1,0.01,0.07,
80,-5.82732914277,0.01,3.91,0.01,0.44,0.01,0.01,12.94,274.19,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.09,0.01,0.01,0.01,0.01,36.34,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.02,0.01,0.01,102.23,1654.82,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,948.38,0.01,0.01,0.01,0.01,0.01,0.01,1.09,0.01,0.01,0.01,0.01,0.01,0.01,1317478.41,0.01,0.01,0.01,524.07,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01,175035.52,0.01,0.46,0.01,0.01,0.01,0.01,0.01,0.01,8524.41,0.01,0.01,0.01,1266.36,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,244780.46,0.01,0.01,0.01,2.23,
