image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,30.38,57.25,1.2,1.24,40.08,21.44,100.32,56.43,66.99,15.19,1.1,70.38,7.35,19.25,14.58,28.94,32.78,78.27,14.83,5.89,22.73,108.13,39.93,3.06,9.87,24.92,6.8,3.1,60.98,0.01,16.64,84.38,77.46,15.62,68.16,97.53,17.23,84.51,69.15,15.57,81.16,11.32,4.03,55.43,7.19,54.47,81.43,68.75,15.63,27.39,38.48,0.63,85.24,112.25,107.57,16.52,115.03,4.43,111.96,0.78,23.58,10.99,2.25,66.96,0.26,83.15,16.21,1.88,47.45,11.89,23.48,24.81,64.27,0.28,82.54,8.1,28.41,73.19,112.9,60.67,29.15,91.44,7.4,0.35,16.84,115.23,46.54,11.57,59.45,92.53,1.79,11.81,4.62,3.15,17.54,7.41,53.65,1.4,51.63,8.45,
40,-8.03055564305,0.01,95.62,57.08,29.69,12.16,85.83,0.26,2.36,43.5,24.52,65.57,8.07,0.01,36.93,72.47,110.71,12.73,54.87,4.68,1.85,33.55,89.17,28.5,20.43,2.92,0.37,9.63,7.59,26.38,5.16,1.49,14.12,1.36,108.96,38.12,0.07,24.87,1.91,101.49,75.04,2.13,34.93,24.54,3.9,63.41,19.92,19.31,52.39,34.24,2.04,13.73,0.01,0.01,7.21,4.46,22.48,55.15,112.21,67.94,5.08,1.44,8.89,35.87,0.04,69.22,89.01,0.01,29.61,0.58,3.51,6.06,27.78,98.24,31.33,64.01,1.8,24.38,10.0,1.01,4.48,45.62,90.11,20.48,25.43,16.86,0.01,114.8,110.4,96.75,31.35,21.43,86.77,6.82,22.11,1.81,0.33,15.98,16.74,26.3,5.25,
60,-7.07067885003,3.56,15.3,24.93,13.95,108.59,5.69,9.95,34.47,69.0,6.39,22.38,7.54,7.23,3.98,10.78,5.89,81.9,0.01,62.22,2.45,11.8,60.5,23.03,0.97,21.4,99.57,44.32,5.4,14.78,27.96,114.97,64.42,91.71,89.24,50.7,0.51,0.01,11.99,15.64,5.07,0.32,0.23,40.65,35.4,33.89,4.75,8.9,52.66,53.1,32.08,1.94,7.98,77.94,9.67,11.63,99.92,92.77,1.15,49.71,25.32,17.78,25.7,2.39,8.42,10.99,4.69,7.54,104.12,71.54,89.22,18.81,11.0,13.47,7.18,7.79,24.8,0.4,74.87,11.15,39.4,28.07,11.62,11.95,66.84,1.48,70.69,0.44,29.77,0.01,9.34,9.16,37.42,110.61,99.5,91.45,14.3,79.22,2.83,39.67,17.24,
80,-5.82732914277,9.19,18.0,0.44,14.43,97.28,1.7,15.47,103.19,22.93,24.79,10.02,1.22,1.97,59.44,19.21,1.07,0.27,114.22,11.14,15.79,15.73,90.7,11.25,1.05,51.33,0.41,108.54,63.21,0.13,107.6,1.51,6.51,64.13,56.29,12.07,6.84,1.72,26.81,72.33,106.59,64.03,3.6,14.58,12.87,84.81,23.98,101.09,3.93,95.28,26.59,1.39,23.8,32.53,103.28,102.28,16.8,43.59,65.93,3.26,20.76,43.76,25.02,11.14,46.87,0.84,48.34,23.48,115.62,11.15,117.73,14.05,11.06,11.4,79.54,24.68,24.78,13.11,19.03,8.72,43.67,59.86,0.53,43.05,5.89,28.3,27.18,36.57,113.32,0.01,3.92,54.42,2.08,8.68,16.83,37.16,1.01,12.77,2.55,3.98,15.08,
