image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,7587.08,668161.98,730007.35,29724.2,2019.35,0.0,19.67,1273350.67,162864.96,0.17,237793.24,0.0,911.48,120605.45,1568.59,164.97,656436.09,23221.26,0.0,9539.0,1741.83,0.01,88303.07,3316.19,1302.5,2.07,147695.58,4624824.21,0.02,1238921.61,19255.46,30.8,4.26,30437524.08,159.33,7586139.11,8014392.84,4.37,0.28,0.0,2401340.45,0.0,53.79,0.0,1.19,26613.43,2699.87,0.1,1198.64,245959.96,17690878.79,5348028.6,1902346.08,120.53,0.0,1045402.48,8540.79,112570.12,0.45,505.66,187144.25,1279.97,7407.17,0.0,17991.66,550.74,0.0,1.48,1.79,0.0,0.03,2199.72,8233013.83,125.22,62778.0,499.02,2.23,179.83,2.95,34.51,212330.27,1045174.37,0.0,18090092.51,10902.36,623283.38,476.48,0.0,57.75,0.0,6384.96,8635294.27,252629.66,0.37,224109.43,7374427.68,0.0,148764.26,0.52,464.44,
40,-8.03055564305,2466.21,12.18,73523.92,0.39,19326.47,439.07,0.01,476.89,500388.97,1371.66,17824800.29,11.61,0.01,47.59,15311.8,0.17,11.49,19.35,0.04,8820.92,471.41,139.9,23070.73,0.03,0.17,0.01,3778199.21,11.49,0.01,0.01,285.5,13.47,300756.48,0.01,137.71,41760.74,27970.51,0.01,32036758.78,0.06,8017819.22,0.01,219.71,2360.2,0.01,16566.39,172.68,13270.41,0.22,1.09,98412.49,1865.38,10.13,200869.15,58.88,0.01,11.49,9.56,0.13,3133.81,20.88,343.93,433.49,0.01,0.01,24.8,83.05,1930296.85,0.01,1.2,51.92,11.49,470487.51,3875.97,0.85,315.72,0.01,312.65,19.74,2009.51,0.47,10155.05,728.52,0.96,10.95,266.78,76.68,14316.96,224887.91,10.51,16799293.52,0.12,73847.19,0.01,59.57,0.01,0.01,1826536.6,21378015.91,1.65,
60,-7.07067885003,3.14,0.03,285.86,82.87,0.01,8923195.55,410.22,2254982.52,1.15,371.96,3.2,28.98,8.18,9598233.84,7257.48,7302.8,2.4,0.63,0.01,59298.43,4008909.24,0.01,14.98,0.18,8.0,156.37,11265.14,84.79,8.46,141.72,6985.2,41180.93,10.09,116.65,519.95,15138.42,0.01,26.73,81.55,1113.15,0.41,37.32,949.1,762270.23,1189.85,15465.51,10.53,2462.14,4809.07,11043.6,1.93,9106.95,6.13,1681795.09,2287.55,1.17,0.01,0.01,35692792.69,0.39,453462.56,78.9,6.09,0.11,160.41,7.64,6.93,0.01,649812.44,3.02,236963.01,2699.85,4.3,0.0,1064.32,10.53,0.01,189.4,43.15,1753.03,0.24,542216.0,0.02,18.47,6.39,1444.5,7212.6,19953.82,76523.04,534456.67,0.29,2290302.68,16862.94,7373027.62,3350.23,0.01,414608.02,154.38,0.01,1143031.8,
80,-5.82732914277,7.29,6183.45,2.83,6443.39,3712.47,0.01,15080.5,2.77,0.01,0.3,86.41,1296688.64,29582.94,16894.79,118.16,0.01,8.51,78.58,0.69,4392.98,9.29,30.11,86.3,14627.64,811.68,19028347.81,279307.99,468.95,1129015.81,16.36,1089.21,849.29,333085.48,0.07,0.01,2928714.96,7609383.09,27.29,10435.77,31.94,103866.21,32071270.95,4279396.27,0.29,167043.0,181957.82,50962.45,35.8,103.76,0.0,515910.38,0.28,873912.26,62.4,0.01,0.77,0.08,7.89,28658.98,1440030.5,938825.13,30437585.64,0.07,456695.77,0.83,3943292.06,11725.52,59.92,1327173.02,736.09,1611416.61,942.54,1.37,4242.36,0.01,2274.53,0.12,8016216.25,0.03,7594708.21,20.54,6753788.35,195675.73,9.71,16.33,0.0,0.14,0.7,39433922.76,0.06,57091.57,32071278.11,902.31,225132.33,282247.63,9.02,0.01,71.5,310.35,0.01,
