image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,53.66,4.12,0.0,54.1,0.0,31.64,7.96,28.66,21.23,32.34,0.0,42.25,19.65,48.5,21.45,27.25,0.0,0.0,34.96,7.33,33.46,24.98,59.61,7.52,0.0,47.82,3.86,35.68,36.01,0.55,0.0,56.93,51.85,3.27,48.81,9.15,58.07,3.7,0.0,14.64,31.82,31.94,0.0,0.0,0.0,3.82,0.0,0.0,22.44,4.71,0.0,0.83,10.52,0.0,6.28,17.98,6.47,42.25,0.0,48.08,41.87,0.0,0.0,1.0,0.0,35.43,25.99,33.92,0.0,3.43,5.46,7.24,0.01,14.23,0.0,26.87,0.0,1.97,57.87,0.07,26.61,12.65,0.0,15.67,30.97,22.22,34.16,21.35,11.94,0.0,6.88,0.0,24.37,47.96,29.19,33.75,21.52,12.42,2.73,6.71,
40,-8.03055564305,28.5,0.09,23.43,36.41,0.01,49.08,0.01,9.22,43.3,37.97,0.36,0.01,20.39,6.56,2.29,0.09,34.53,18.77,5.28,0.01,5.83,21.87,0.01,30.06,17.46,0.01,29.43,0.01,12.05,36.61,15.97,11.03,29.33,0.01,0.69,23.22,0.01,62.3,0.01,27.41,45.31,33.0,9.98,26.42,37.55,0.01,0.01,2.33,0.01,0.01,1.45,0.01,11.04,0.01,12.09,0.01,5.02,3.85,29.04,0.01,0.18,0.01,13.41,55.05,45.38,0.01,2.14,46.84,28.61,15.61,21.99,19.31,26.42,10.92,1.22,0.01,10.24,12.8,54.95,53.56,51.16,0.95,0.01,0.01,28.13,0.01,42.58,4.96,64.28,3.7,0.01,32.17,0.08,58.53,11.41,0.02,27.14,21.04,20.87,6.93,
60,-7.07067885003,0.01,5.97,50.78,6.94,11.32,48.05,14.88,60.17,8.22,47.45,0.01,0.01,23.15,8.22,29.44,35.33,0.95,0.01,17.74,12.08,13.02,20.99,4.81,27.89,0.01,14.13,0.01,9.05,0.01,0.01,33.93,0.45,20.7,0.01,64.31,0.01,2.68,12.92,0.89,0.01,38.51,34.93,0.01,2.64,16.87,0.5,30.26,0.15,0.01,1.99,0.01,42.52,15.38,17.2,34.5,0.01,0.69,6.17,0.01,37.21,9.49,0.01,0.01,1.01,58.06,11.89,0.01,14.25,5.41,21.71,0.7,0.01,0.01,5.53,39.48,0.01,7.89,43.91,0.01,21.1,28.83,6.17,10.0,22.04,47.38,17.06,0.01,0.01,0.54,12.14,0.01,1.48,9.7,7.24,63.75,20.09,42.51,0.01,33.19,18.89,
80,-5.82732914277,28.67,15.74,0.01,23.43,0.01,4.72,58.78,27.96,0.01,36.66,0.08,18.62,34.98,5.92,27.26,21.12,45.87,38.53,28.51,0.01,2.31,23.49,8.96,25.13,1.41,4.12,6.61,47.06,32.61,0.01,44.78,7.82,0.01,39.66,0.0,4.53,20.17,21.88,16.21,0.01,25.78,0.01,0.01,13.56,55.76,56.4,19.91,0.01,0.04,20.74,26.13,0.54,30.37,17.99,11.81,0.01,9.45,0.01,1.88,13.54,1.7,46.4,13.94,0.01,7.95,8.86,20.7,26.97,0.01,38.81,0.01,49.13,0.01,21.94,0.01,11.06,50.07,3.2,33.57,0.42,15.84,4.23,32.25,14.85,0.09,40.77,29.09,7.84,11.39,0.01,61.7,10.85,0.5,31.86,12.88,0.01,12.66,13.87,36.95,0.01,
