image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,10440.19,19.32,1.79,1877468.08,936.45,14922.3,0.0,0.0,15019745.47,458.37,4382766401.46,31501.78,35342.63,14674.12,39.37,0.0,1.39,58670.88,3754936.4,4009352.05,203.9,0.0,0.0,0.12,0.0,0.0,24785.63,0.04,0.0,5586.98,265.41,0.0,0.0,91.27,3.58,0.0,0.0,36.25,1877468.08,3948.63,1381714.22,1218.14,8748.17,0.0,5.47,30040263.79,0.02,0.0,469372.09,0.47,5286.85,1947255505.51,163655.31,163.13,0.0,20.78,5.0,4.53,4.06,0.02,41423.15,0.0,19.98,0.0,5.23,0.0,0.0,228.76,263.81,0.0,0.0,0.0,0.17,0.0,15079.37,0.0,0.0,2158839.2,594.77,0.0,6.4,0.0,0.0,0.0,0.17,4.95,6.66,3.32,32256.52,82574.08,40.36,3.86,0.0,0.0,0.0,0.49,3042.09,6.4,0.08,0.0,
40,-8.03055564305,89.25,82.04,15019745.75,0.01,0.01,483516.7,4760.81,0.01,0.01,0.01,328306985.82,0.01,0.01,0.05,0.01,481693.65,0.01,7.58,5.28,0.01,0.01,1346.31,0.63,13.65,0.01,4411.26,0.01,15046.59,476.66,28035.35,0.01,1844.96,0.01,2.01,2.49,57.31,0.01,0.01,3.59,10902831.82,0.01,0.01,0.01,0.01,30.93,75.37,0.01,2.66,0.01,139.49,0.01,1.78,938734.08,0.01,0.01,0.01,9545999.66,0.48,0.01,0.01,0.09,0.01,0.01,33.43,0.01,14.28,0.01,0.15,0.01,0.02,117.61,14667.73,0.01,0.01,0.01,61445.43,31133.59,0.01,938734.08,13595904.44,0.01,11.01,235.65,0.01,0.02,0.01,0.01,557699.8,0.01,50.34,0.01,0.01,0.01,10.33,4.2,0.43,0.01,0.02,114.6,6.06,
60,-7.07067885003,0.15,0.01,0.01,2394.47,92.64,0.01,0.01,0.01,698.79,0.01,4802897.86,0.01,0.01,80.98,16739.53,0.01,3666.94,634.65,10.53,192.19,1.45,1.93,115.4,0.01,5434.8,33.88,8859.87,254979.57,10.53,0.01,40614156.37,0.01,9.77,0.01,0.28,469367.01,65.47,30039489.74,30.59,1.76,103000.55,0.01,29.5,0.01,3938.15,0.01,0.01,3524.07,0.01,14667.73,0.01,30039489.74,0.01,0.01,0.01,120157951.53,17627.57,4042054.4,0.01,0.01,582.28,0.01,4471.47,0.01,0.78,0.02,0.01,0.01,993.25,0.01,0.01,8043.91,17.04,120157951.53,947679.82,10160.49,510970.51,150902.32,0.01,29335.45,275.44,0.01,30039489.74,9934.31,19.92,7.4,29636.97,0.01,126089.64,0.01,4350459.05,318.79,3754936.3,4461597.82,59448.32,0.01,0.01,10.53,179.07,15915557.27,
80,-5.82732914277,30039487.4,9.29,0.01,44.26,0.01,0.73,0.01,0.01,2479273870.66,35.73,3.58,601.71,0.95,0.01,0.01,0.01,0.01,393.84,0.01,9.29,0.01,357.21,6.02,0.01,0.39,114.6,1.88,0.01,0.01,0.01,166715.55,49581.86,9.29,0.18,1428.38,14.51,242691079.26,59258.63,0.01,0.01,10.35,0.01,65830.8,36804.37,60078980.63,0.0,0.0,21825.29,1.59,0.01,141.7,0.01,709.93,0.23,0.01,0.01,0.21,0.01,1203.39,0.64,2.15,0.0,0.01,141134.91,435.94,0.01,0.01,0.21,71.36,0.01,29335.44,1833.7,0.01,120.32,1833.47,31797.31,0.01,2.72,0.01,0.01,11.66,30.65,0.01,28278.7,0.32,114.74,570.23,11.66,1767.19,0.01,11.82,0.01,0.01,1.17,0.21,0.01,19.56,30369.69,0.01,0.01,
