image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,203631.71,10.08,12.56,0.0,84.81,538261.43,44.94,12790.1,15.48,0.17,8573.22,21.89,32358.49,0.0,6334473786.1,94.07,2226658.1,0.02,264.35,0.0,5441.22,535940.05,159.82,5441.22,9896266.45,1194401.5,39710244.38,752.54,648420.23,147464.93,0.0,5.86,74750.97,3668372599.5,1.12,10511.39,97.06,6.01,107594.22,5.88,7.71,81827.64,41545.89,2.82,7.44,0.0,2623.85,0.0,619.69,2955.74,8.16,796.14,0.98,0.0,118070.0,7.79,1309242.44,0.0,2640.7,7.19,337195.23,23125.72,6.07,319.64,0.44,983470.89,320.15,7775.97,19.64,0.0,0.64,641089.95,39805.77,252.07,20.64,4565.15,11.67,796623.99,72100.7,9126.13,0.0,194513.63,6.4,5004.34,1.57,0.08,14427489.74,5.12,192649.19,0.0,87703.06,865949787.5,40729.56,333.67,114327709.03,1.49,1302.01,51.32,0.04,6.4,
40,-8.03055564305,538827.89,29.26,0.01,0.01,238552.46,11.1,0.13,0.01,974.6,5170.35,29.41,62712757.98,0.58,484588.15,11.49,3.71,121147.03,0.01,346.88,0.01,191.57,0.01,0.26,11.49,22.02,29.59,916514985.46,0.01,0.01,0.86,13.39,171404.48,10.24,10.78,0.01,8204.27,71786.93,0.01,253291.63,862342.08,0.01,0.01,0.75,2009180.55,0.01,8126.15,1.14,0.01,113661.62,3.94,69.55,511.0,0.36,0.01,37855.72,17.88,6467.67,153633.54,0.01,1265.84,7692.73,42605.34,745066459.24,5894.6,2153.13,6.15,22.35,117.61,13.59,0.01,2.69,9117529.34,0.01,335402.89,80533.9,4087.34,271.46,4.19,1692.6,44389.09,238.34,4.42,3813.18,74.11,25.12,2153800.08,11.5,14903.89,5.58,1.17,0.01,2.1,10.24,0.01,500316.01,3794788.13,5.04,122748.4,2100.38,36777078.54,
60,-7.07067885003,4475.88,15246.09,753283820.89,10.53,29.55,15111.79,19012.15,1.27,31.2,293195.35,18170.36,7.86,76572.84,24.77,20.08,15.17,216948.81,51354.06,15.37,11.26,254270.9,8523.72,141.21,67973556.97,0.01,34.99,0.01,504828.83,485.88,99.57,0.01,6686.42,19.15,60539.96,0.02,299843.51,14.3,1436.57,62208.8,128678.65,8905.33,146.17,2.26,17719.72,0.01,1197.19,200.29,167.91,53.98,585994.47,8104.77,95.84,1291.24,347.52,122.93,4003.55,266.47,3556.21,17639.98,3770.12,1148407.04,4.93,604865.31,194060.81,10.82,11.39,10.53,258065.69,16392285.01,0.01,251955.2,0.01,9251.14,2444357365.5,19.07,15.4,29077.39,0.01,60.44,1.29,60231.29,6.25,963542.1,7.12,16102.03,3.87,4213.58,1162902.54,791484.66,0.17,73886.8,0.01,3311120.54,56970.43,8.14,10.53,141.87,1.92,111088.64,109.81,
80,-5.82732914277,3.78,493.33,3174473.1,174645.72,3.79,0.01,7718.03,4.95848889384e+11,879294.09,8248.86,108.82,16.52,433477.34,2355332557.15,158.96,3.64,258.12,127.01,608550798.63,154.59,223.39,3731.31,3175.97,976130.97,63595.52,2888.64,245262.62,0.01,11966.87,317674.96,22854938.64,18384.0,18.1,18.16,323137.8,0.61,1929.22,7753.63,514821.87,0.33,5.33,241903577.42,10.09,3.79,10.29,0.01,1320815.98,12515.08,17.11,9.29,0.01,840.82,14250.47,9.29,1864.22,0.01,9.29,9.79,7013.07,123543.61,2684.12,47109.72,215.59,1882236.63,36964.03,10682981.18,1.33,13574.81,218466.74,33851.36,3.27,7068.73,562.13,0.66,0.01,448348.7,1489.89,229.52,3384.02,417516.72,0.02,440.58,46924.69,19.27,4614.77,504.18,0.01,194.69,1.7,1.2,876.63,112209.13,7370.4,2894.76,44.37,27.39,16926.62,195890.6,52544.52,0.01,
