image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,0.02,30.21,1.84,4.88,0.19,0.0,23.58,0.1,0.0,0.0,0.0,0.0,0.0,63.99,0.0,0.0,0.0,0.0,0.37,0.39,0.0,0.0,0.0,0.28,21.05,0.08,0.0,0.0,0.0,0.0,4.31,1.22,0.0,0.24,0.0,0.0,1.33,0.0,13.53,0.0,0.0,0.0,0.0,0.0,7.02,32.07,1.33,0.0,47.08,0.0,68.16,8.86,81.69,0.0,0.0,13.08,0.0,0.35,0.0,17.59,0.0,0.08,0.0,20.8,0.0,0.01,13.22,91.03,0.0,0.0,0.05,0.0,5.72,0.0,0.0,14.0,1.36,108.09,8.03,0.0,0.0,20.96,7.89,0.0,0.37,0.25,41.93,1.14,0.0,0.07,0.0,0.0,77.5,0.0,0.01,0.05,0.0,0.38,0.0,0.0,
40,-8.03055564305,0.01,0.01,0.01,0.01,0.01,14.98,0.01,0.01,0.59,4.4,0.01,0.01,56.96,0.01,0.01,0.01,35.31,0.01,40.75,0.09,0.01,0.01,0.2,0.11,0.45,0.01,0.05,27.29,0.01,27.14,0.01,0.01,57.82,0.02,0.01,0.01,62.42,48.33,1.7,0.01,4.03,0.01,4.41,0.23,0.02,0.01,0.01,0.01,0.01,0.01,0.01,2.09,102.45,0.01,1.25,0.09,0.01,70.05,0.01,6.89,0.01,0.01,0.47,1.71,32.53,0.01,0.02,1.84,0.08,1.82,36.08,0.01,3.82,0.01,0.45,0.0,0.01,16.52,14.25,0.01,0.01,31.44,0.01,5.31,0.01,0.01,0.05,0.01,0.01,0.01,1.84,0.01,0.01,0.01,0.01,29.88,13.08,0.59,0.01,0.01,
60,-7.07067885003,0.01,0.01,0.01,0.01,0.17,0.01,0.01,25.31,1.82,15.82,3.44,0.4,0.03,0.02,0.01,0.01,71.49,10.25,0.01,0.01,2.21,1.93,2.21,0.01,9.0,2.73,0.01,31.49,0.01,0.01,0.01,0.01,0.02,0.53,0.01,2.21,0.01,0.01,0.33,1.91,1.79,43.94,16.68,0.01,61.41,16.03,0.01,67.47,31.05,0.01,0.01,0.01,0.01,0.01,0.03,33.54,0.01,11.8,2.15,2.76,0.47,0.01,0.09,0.01,0.2,0.01,0.01,0.24,0.01,0.01,0.01,1.32,0.05,1.91,0.01,49.51,0.01,0.01,0.22,99.39,0.01,119.81,0.01,2.51,0.01,0.01,16.3,0.01,107.17,2.18,102.29,23.16,86.69,11.01,0.06,0.08,0.01,11.06,18.45,62.34,
80,-5.82732914277,9.82,0.01,0.01,2.51,0.01,10.53,0.01,0.02,111.26,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01,0.01,0.01,2.67,0.29,30.99,7.3,0.01,116.47,0.01,0.01,0.01,67.95,0.0,0.01,0.01,25.03,7.93,13.55,16.74,0.01,0.01,0.01,0.01,0.01,0.01,31.99,6.54,0.0,14.15,0.09,0.46,0.01,0.01,0.01,5.1,0.01,0.01,21.92,0.02,0.01,1.33,0.01,3.71,0.01,0.01,0.02,0.75,0.01,83.95,0.01,4.29,0.01,0.3,0.01,0.01,1.74,1.62,0.96,0.02,0.01,113.56,0.58,40.77,9.75,0.01,10.26,2.16,0.06,0.01,9.89,84.67,0.01,0.01,90.46,0.01,0.01,5.98,0.01,0.13,6.18,5.06,0.01,5.03,
