image,golden_value,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42,error_43,error_44,error_45,error_46,error_47,error_48,error_49,error_50,error_51,error_52,error_53,error_54,error_55,error_56,error_57,error_58,error_59,error_60,error_61,error_62,error_63,error_64,error_65,error_66,error_67,error_68,error_69,error_70,error_71,error_72,error_73,error_74,error_75,error_76,error_77,error_78,error_79,error_80,error_81,error_82,error_83,error_84,error_85,error_86,error_87,error_88,error_89,error_90,error_91,error_92,error_93,error_94,error_95,error_96,error_97,error_98,error_99
20,-2.93503815429,0.0,51.93,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,36.61,21.51,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,40.07,7.2,0.0,10.6,0.0,5.34,3.18,0.0,0.0,0.0,35.68,16.63,7.34,7.65,18.35,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,20.09,0.0,0.0,0.0,0.0,22.15,15.09,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,45.77,17.02,0.0,59.84,0.0,0.0,5.54,0.35,0.0,25.58,1.54,0.0,0.0,0.0,18.66,0.0,0.0,17.5,57.18,50.5,0.0,9.65,0.0,0.0,0.0,0.79,0.0,0.02,0.0,0.0,29.88,
40,-8.03055564305,0.01,0.08,0.01,0.01,0.01,8.09,27.09,0.01,7.66,16.51,0.01,0.01,22.21,0.01,0.01,42.53,0.01,0.01,3.45,0.01,23.38,0.0,2.0,9.28,0.01,0.01,0.01,0.01,52.08,31.33,0.01,0.01,0.01,0.01,62.12,0.01,0.01,0.01,0.01,0.01,0.01,1.71,0.01,0.01,3.08,0.01,6.75,0.01,50.09,0.01,0.01,7.97,0.01,0.01,0.01,17.61,0.01,55.36,5.64,0.01,0.01,0.01,0.01,10.86,0.01,6.51,0.99,7.87,0.01,0.01,0.42,23.22,0.01,0.01,11.09,0.01,0.01,0.01,0.01,14.83,0.01,0.01,0.01,0.01,14.77,0.01,13.1,0.01,0.01,15.04,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01,0.01,
60,-7.07067885003,0.02,0.01,0.01,0.01,0.01,7.26,0.01,3.89,0.01,21.76,24.06,0.01,0.01,0.01,0.01,60.47,0.01,0.01,0.01,0.01,0.01,4.32,0.01,34.91,0.01,0.01,0.01,23.43,0.01,9.76,0.01,0.01,1.36,0.01,5.6,0.01,0.01,0.01,9.67,0.01,0.01,27.97,0.01,6.43,0.01,30.2,6.8,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01,0.01,0.01,16.26,0.06,0.01,0.01,0.01,0.01,0.01,4.64,0.01,0.01,0.01,0.01,4.67,0.01,0.01,0.01,6.97,0.01,13.56,0.01,14.52,0.01,0.01,12.34,0.01,19.1,0.01,0.01,0.0,0.01,2.94,59.83,0.01,0.01,0.01,0.01,2.74,0.01,3.04,17.77,0.01,0.01,0.01,
80,-5.82732914277,0.01,36.84,0.01,6.14,5.18,0.01,0.01,0.01,0.01,0.01,0.61,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.03,14.31,0.01,0.01,30.68,0.01,0.01,0.1,0.01,26.75,0.01,10.09,0.01,4.0,0.01,11.74,0.01,7.85,42.55,0.01,0.01,0.01,13.77,4.0,52.07,29.9,0.01,16.52,0.01,15.84,0.01,0.01,0.01,0.01,3.68,13.54,0.01,7.38,0.01,0.01,0.01,0.01,24.07,0.01,0.01,0.01,0.01,16.47,7.44,0.01,62.5,0.01,2.71,22.1,0.01,10.26,2.19,8.19,9.08,0.01,0.01,0.01,0.01,0.01,0.01,9.54,0.2,0.01,7.77,0.01,0.01,0.01,0.01,3.52,25.01,10.2,0.01,
